X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
27.077211,991.0259,18.82911,14.121832,9.037972,3.2009487,1.3180376,1.3180376,0.094145544,0.094145544,1.882911,1.882911
19.286823,705.8977,13.779974,10.33498,6.6143875,2.3425956,0.9645982,0.9645982,0.06889987,0.06889987,1.3779974,1.3779974
18.122654,663.2891,13.0322075,9.774156,6.2554593,2.2154753,0.9122545,0.9122545,0.065161034,0.065161034,1.3032207,1.3032207
18.746859,686.135,13.433144,10.074858,6.447909,2.2836344,0.9403201,0.9403201,0.06716572,0.06716572,1.3433144,1.3433144
16.955132,620.5578,12.281658,9.211244,5.895196,2.0878818,0.85971606,0.85971606,0.06140829,0.06140829,1.2281659,1.2281659
16.765749,613.6264,12.159954,9.119966,5.8367777,2.0671923,0.85119677,0.85119677,0.06079977,0.06079977,1.2159954,1.2159954
12.992908,475.5404,9.762593,7.321945,4.6860447,1.6596409,0.68338156,0.68338156,0.048812967,0.048812967,0.97625935,0.97625935
11.142214,407.805,8.627277,6.470458,4.1410933,1.4666371,0.60390943,0.60390943,0.043136384,0.043136384,0.86272776,0.86272776
11.514238,421.4211,8.848901,6.636676,4.2474723,1.5043131,0.61942303,0.61942303,0.0442445,0.0442445,0.8848901,0.8848901
10.110131,370.0308,8.01447,6.010853,3.8469455,1.3624599,0.5610129,0.5610129,0.040072348,0.040072348,0.80144703,0.80144703
9.511061,348.1048,7.644349,5.733262,3.6692874,1.2995393,0.53510445,0.53510445,0.038221743,0.038221743,0.76443493,0.76443493
11.245896,411.5998,8.689045,6.5167837,4.1707416,1.4771377,0.60823315,0.60823315,0.043445222,0.043445222,0.86890453,0.86890453
12.941293,473.6513,9.730326,7.2977443,4.670556,1.6541554,0.6811228,0.6811228,0.04865163,0.04865163,0.9730326,0.9730326
9.937096,363.6977,7.9074526,5.9305897,3.795577,1.344267,0.5535217,0.5535217,0.039537262,0.039537262,0.79074526,0.79074526
12.848192,470.2438,9.672126,7.254094,4.64262,1.6442614,0.6770488,0.6770488,0.048360627,0.048360627,0.9672126,0.9672126
14.310409,523.7609,10.588802,7.9416018,5.082625,1.8000964,0.7412162,0.7412162,0.052944012,0.052944012,1.0588802,1.0588802
8.327722,304.7946,6.9468265,5.2101197,3.3344767,1.1809605,0.48627785,0.48627785,0.03473413,0.03473413,0.69468266,0.69468266
9.161009,335.2929,7.4310865,5.5733147,3.5669215,1.2632847,0.52017605,0.52017605,0.03715543,0.03715543,0.7431087,0.7431087
8.604465,314.9234,7.102792,5.327094,3.40934,1.2074746,0.49719542,0.49719542,0.03551396,0.03551396,0.71027917,0.71027917
8.477033,310.2594,7.030975,5.273231,3.374868,1.1952658,0.49216825,0.49216825,0.035154875,0.035154875,0.7030975,0.7030975
8.846855,323.7949,7.243266,5.4324493,3.4767675,1.2313553,0.50702864,0.50702864,0.03621633,0.03621633,0.7243266,0.7243266
8.686732,317.9344,7.1491675,5.3618755,3.4316003,1.2153585,0.50044173,0.50044173,0.035745837,0.035745837,0.71491677,0.71491677
9.959244,364.5083,7.921151,5.9408636,3.8021524,1.3465958,0.5544806,0.5544806,0.039605755,0.039605755,0.79211515,0.79211515
